Scenario,Time,Grid_node,Pd,Qd,PV
7,20,31,25.5111085972851,59.3478260869565,0.0
7,20,32,142.6315,84.7826086956522,1.54400074586777
7,20,33,105.356923076923,33.9130434782609,0.0
7,21,2,62.8537751373626,48.2608695652174,0.0
7,21,3,67.0272367132867,32.1739130434783,0.0
7,21,4,58.7793545454546,64.3478260869565,0.0
7,21,5,33.9367989010989,24.1304347826087,0.0
7,21,6,74.3340972027972,16.0869565217391,0.0
7,21,7,148.694737412587,80.4347826086957,0.0
7,21,8,3.5544023255814,80.4347826086957,0.0
7,21,9,61.7852262443439,16.0869565217391,0.0
7,21,10,48.2627714932127,16.0869565217391,0.0
7,21,11,25.5143156108597,24.1304347826087,0.0
7,21,12,31.6561085972851,28.1521739130435,0.0
7,21,13,21.8944287330317,28.1521739130435,0.0
7,21,14,122.420823076923,64.3478260869565,0.0
7,21,15,95.3353846153846,8.04347826086957,0.0
7,21,16,71.708136013986,16.0869565217391,0.0
7,21,17,12.9485762237762,16.0869565217391,0.174268842975207
7,21,18,12.9485762237762,32.1739130434783,0.0
7,21,19,73.7722346153846,32.1739130434783,0.0
7,21,20,62.8537751373626,32.1739130434783,0.0
7,21,21,67.0272367132867,32.1739130434783,0.0
7,21,22,58.7793545454546,32.1739130434783,0.0
7,21,23,33.9367989010989,40.2173913043478,0.0
7,21,24,74.3340972027972,160.869565217391,0.0
7,21,25,148.694737412587,160.869565217391,0.0
7,21,26,3.5544023255814,20.1086956521739,0.0
7,21,27,61.7852262443439,20.1086956521739,0.0
7,21,28,48.2627714932127,16.0869565217391,0.0
7,21,29,25.5143156108597,56.304347826087,0.0
7,21,30,31.6561085972851,482.608695652174,0.0
7,21,31,21.8944287330317,56.304347826087,0.0
7,21,32,122.420823076923,80.4347826086957,0.352894407024793
7,21,33,95.3353846153846,32.1739130434783,0.0
7,22,2,55.9362614010989,48.2608695652174,0.0
7,22,3,61.2022342657343,32.1739130434783,0.0
7,22,4,50.908536013986,64.3478260869565,0.0
7,22,5,28.7243725274725,24.1304347826087,0.0
7,22,6,64.5071006993007,16.0869565217391,0.0
7,22,7,140.616645454545,80.4347826086957,0.0
7,22,8,3.25006201550388,80.4347826086957,0.0
7,22,9,45.2779694570136,16.0869565217391,0.0
7,22,10,45.0727205882353,16.0869565217391,0.0
7,22,11,21.9350735294118,24.1304347826087,0.0
7,22,12,24.7617873303167,28.1521739130435,0.0
7,22,13,19.8918212669683,28.1521739130435,0.0
7,22,14,118.3864,64.3478260869565,0.0
7,22,15,70.82,8.04347826086957,0.0
7,22,16,66.0090706293706,16.0869565217391,0.0
7,22,17,12.9860293706294,16.0869565217391,0.00336066115702479
7,22,18,12.9860293706294,32.1739130434783,0.0
7,22,19,72.4477867132867,32.1739130434783,0.0
7,22,20,55.9362614010989,32.1739130434783,0.0
7,22,21,61.2022342657343,32.1739130434783,0.0
7,22,22,50.908536013986,32.1739130434783,0.0
7,22,23,28.7243725274725,40.2173913043478,0.0
7,22,24,64.5071006993007,160.869565217391,0.0
7,22,25,140.616645454545,160.869565217391,0.0
7,22,26,3.25006201550388,20.1086956521739,0.0
7,22,27,45.2779694570136,20.1086956521739,0.0
7,22,28,45.0727205882353,16.0869565217391,0.0
7,22,29,21.9350735294118,56.304347826087,0.0
7,22,30,24.7617873303167,482.608695652174,0.0
7,22,31,19.8918212669683,56.304347826087,0.0
7,22,32,118.3864,80.4347826086957,0.00680533884297521
7,22,33,70.82,32.1739130434783,0.0
7,23,2,45.5270612637363,46.9565217391304,0.0
7,23,3,50.8796062937063,31.304347826087,0.0
7,23,4,40.8130853146853,62.6086956521739,0.0
7,23,5,23.8935446886447,23.4782608695652,0.0
7,23,6,53.6487381118881,15.6521739130435,0.0
7,23,7,106.644882167832,78.2608695652174,0.0
7,23,8,2.5079480620155,78.2608695652174,0.0
7,23,9,36.6256674208145,15.6521739130435,0.0
7,23,10,38.7371380090498,15.6521739130435,0.0
7,23,11,17.0305882352941,23.4782608695652,0.0
7,23,12,20.0194626696833,27.3913043478261,0.0
7,23,13,17.9395984162896,27.3913043478261,0.0
7,23,14,110.423261538462,62.6086956521739,0.0
7,23,15,62.6769230769231,7.82608695652174,0.0
7,23,16,61.1359902097902,15.6521739130435,0.0
7,23,17,13.0950202797203,15.6521739130435,0.0
7,23,18,13.0950202797203,31.304347826087,0.0
7,23,19,38.5622870629371,31.304347826087,0.0
7,23,20,45.5270612637363,31.304347826087,0.0
7,23,21,50.8796062937063,31.304347826087,0.0
7,23,22,40.8130853146853,31.304347826087,0.0
7,23,23,23.8935446886447,39.1304347826087,0.0
7,23,24,53.6487381118881,156.521739130435,0.0
7,23,25,106.644882167832,156.521739130435,0.0
7,23,26,2.5079480620155,19.5652173913043,0.0
7,23,27,36.6256674208145,19.5652173913043,0.0
7,23,28,38.7371380090498,15.6521739130435,0.0
7,23,29,17.0305882352941,54.7826086956522,0.0
7,23,30,20.0194626696833,469.565217391304,0.0
7,23,31,17.9395984162896,54.7826086956522,0.0
7,23,32,110.423261538462,78.2608695652174,0.0
7,23,33,62.6769230769231,31.304347826087,0.0
7,24,2,37.3522701923077,46.9565217391304,0.0
7,24,3,42.7283975524476,31.304347826087,0.0
7,24,4,32.8012006993007,62.6086956521739,0.0
7,24,5,18.7915626373626,23.4782608695652,0.0
7,24,6,42.0988867132867,15.6521739130435,0.0
7,24,7,87.443613986014,78.2608695652174,0.0
7,24,8,1.80420775193798,78.2608695652174,0.0
7,24,9,26.0769287330317,15.6521739130435,0.0
7,24,10,32.7868099547511,15.6521739130435,0.0
7,24,11,14.2735237556561,23.4782608695652,0.0
7,24,12,15.4327262443439,27.3913043478261,0.0
7,24,13,15.5968042986425,27.3913043478261,0.0
7,24,14,106.646023076923,62.6086956521739,0.0
7,24,15,62.9123076923077,7.82608695652174,0.0
7,24,16,60.1811905594405,15.6521739130435,0.0
7,24,17,13.0580835664336,15.6521739130435,0.0
7,24,18,13.0580835664336,31.304347826087,0.0
7,24,19,25.3611611888112,31.304347826087,0.0
7,24,20,37.3522701923077,31.304347826087,0.0
7,24,21,42.7283975524476,31.304347826087,0.0
7,24,22,32.8012006993007,31.304347826087,0.0
7,24,23,18.7915626373626,39.1304347826087,0.0
7,24,24,42.0988867132867,156.521739130435,0.0
7,24,25,87.443613986014,156.521739130435,0.0
7,24,26,1.80420775193798,19.5652173913043,0.0
7,24,27,26.0769287330317,19.5652173913043,0.0
7,24,28,32.7868099547511,15.6521739130435,0.0
7,24,29,14.2735237556561,54.7826086956522,0.0
7,24,30,15.4327262443439,469.565217391304,0.0
7,24,31,15.5968042986425,54.7826086956522,0.0
7,24,32,106.646023076923,78.2608695652174,0.0
7,24,33,62.9123076923077,31.304347826087,0.0
8,1,2,33.4632065217391,46.9565217391304,0.0
8,1,3,36.3008055555556,31.304347826087,0.0
8,1,4,26.3708531746032,62.6086956521739,0.0
8,1,5,16.2791957142857,23.4782608695652,0.0
8,1,6,33.5762380952381,15.6521739130435,0.0
8,1,7,77.3671329365079,78.2608695652174,0.0
8,1,8,1.57289912280702,78.2608695652174,0.0
8,1,9,17.5208279220779,15.6521739130435,0.0
8,1,10,28.709025974026,15.6521739130435,0.0
8,1,11,12.4706331168831,23.4782608695652,0.0
8,1,12,12.947711038961,27.3913043478261,0.0
8,1,13,11.9486525974026,27.3913043478261,0.0
8,1,14,103.407563492064,62.6086956521739,0.0
8,1,15,61.3357142857143,7.82608695652174,0.0
8,1,16,54.5322023809524,15.6521739130435,0.0
8,1,17,13.0060892857143,15.6521739130435,0.0
8,1,18,13.0060892857143,31.304347826087,0.0
8,1,19,22.3493115079365,31.304347826087,0.0
8,1,20,33.4632065217391,31.304347826087,0.0
8,1,21,36.3008055555556,31.304347826087,0.0
8,1,22,26.3708531746032,31.304347826087,0.0
8,1,23,16.2791957142857,39.1304347826087,0.0
8,1,24,33.5762380952381,156.521739130435,0.0
8,1,25,77.3671329365079,156.521739130435,0.0
8,1,26,1.57289912280702,19.5652173913043,0.0
8,1,27,17.5208279220779,19.5652173913043,0.0
8,1,28,28.709025974026,15.6521739130435,0.0
8,1,29,12.4706331168831,54.7826086956522,0.0
8,1,30,12.947711038961,469.565217391304,0.0
8,1,31,11.9486525974026,54.7826086956522,0.0
8,1,32,103.407563492064,78.2608695652174,0.0
8,1,33,61.3357142857143,31.304347826087,0.0
8,2,2,27.2989821428571,41.7391304347826,0.0
8,2,3,31.2154166666667,27.8260869565217,0.0
8,2,4,22.2087936507937,55.6521739130435,0.0
8,2,5,13.8126385714286,20.8695652173913,0.0
8,2,6,28.3600615079365,13.9130434782609,0.0
8,2,7,70.4323234126984,69.5652173913043,0.0
8,2,8,1.40126315789474,69.5652173913043,0.0
8,2,9,14.7025811688312,13.9130434782609,0.0
8,2,10,25.9755681818182,13.9130434782609,0.0
8,2,11,11.0712012987013,20.8695652173913,0.0
8,2,12,11.4590097402597,24.3478260869565,0.0
8,2,13,10.6324188311688,24.3478260869565,0.0
8,2,14,103.371389550265,55.6521739130435,0.0
8,2,15,59.7685185185185,6.95652173913044,0.0
8,2,16,54.641498015873,13.9130434782609,0.0
8,2,17,13.2222757936508,13.9130434782609,0.0
8,2,18,13.2222757936508,27.8260869565217,0.0
8,2,19,18.7083293650794,27.8260869565217,0.0
8,2,20,27.2989821428571,27.8260869565217,0.0
8,2,21,31.2154166666667,27.8260869565217,0.0
8,2,22,22.2087936507937,27.8260869565217,0.0
8,2,23,13.8126385714286,34.7826086956522,0.0
8,2,24,28.3600615079365,139.130434782609,0.0
8,2,25,70.4323234126984,139.130434782609,0.0
8,2,26,1.40126315789474,17.3913043478261,0.0
8,2,27,14.7025811688312,17.3913043478261,0.0
8,2,28,25.9755681818182,13.9130434782609,0.0
8,2,29,11.0712012987013,48.6956521739131,0.0
8,2,30,11.4590097402597,417.391304347826,0.0
8,2,31,10.6324188311688,48.6956521739131,0.0
8,2,32,103.371389550265,69.5652173913043,0.0
8,2,33,59.7685185185185,27.8260869565217,0.0
8,3,2,22.5752538819876,39.1304347826087,0.0
8,3,3,27.0824047619048,26.0869565217391,0.0
8,3,4,18.8795436507937,52.1739130434783,0.0
8,3,5,12.4383278571429,19.5652173913043,0.0
8,3,6,24.1044226190476,13.0434782608696,0.0
8,3,7,66.3741567460318,65.2173913043478,0.0
8,3,8,1.30786403508772,65.2173913043478,0.0
8,3,9,12.482711038961,13.0434782608696,0.0
8,3,10,22.5311201298701,13.0434782608696,0.0
8,3,11,10.681737012987,19.5652173913043,0.0
8,3,12,10.5565746753247,22.8260869565217,0.0
8,3,13,9.39431818181818,22.8260869565217,0.0
8,3,14,103.918524470899,52.1739130434783,0.0
8,3,15,63.4202380952381,6.52173913043478,0.0
8,3,16,55.1017162698413,13.0434782608696,0.0
8,3,17,12.7325873015873,13.0434782608696,0.0
8,3,18,12.7325873015873,26.0869565217391,0.0
8,3,19,16.0293075396825,26.0869565217391,0.0
8,3,20,22.5752538819876,26.0869565217391,0.0
8,3,21,27.0824047619048,26.0869565217391,0.0
8,3,22,18.8795436507937,26.0869565217391,0.0
8,3,23,12.4383278571429,32.6086956521739,0.0
8,3,24,24.1044226190476,130.434782608696,0.0
8,3,25,66.3741567460318,130.434782608696,0.0
8,3,26,1.30786403508772,16.304347826087,0.0
8,3,27,12.482711038961,16.304347826087,0.0
8,3,28,22.5311201298701,13.0434782608696,0.0
8,3,29,10.681737012987,45.6521739130435,0.0
8,3,30,10.5565746753247,391.304347826087,0.0
8,3,31,9.39431818181818,45.6521739130435,0.0
8,3,32,103.918524470899,65.2173913043478,0.0
8,3,33,63.4202380952381,26.0869565217391,0.0
8,4,2,20.1197585403727,36.5217391304348,0.0
8,4,3,25.0316130952381,24.3478260869565,0.0
8,4,4,17.0314206349206,48.6956521739131,0.0
8,4,5,11.5431085714286,18.2608695652174,0.0
8,4,6,21.1112361111111,12.1739130434783,0.0
8,4,7,61.3558849206349,60.8695652173913,0.0
8,4,8,1.37904824561404,60.8695652173913,0.0
8,4,9,12.6802435064935,12.1739130434783,0.0
8,4,10,21.7394155844156,12.1739130434783,0.0
8,4,11,10.0104383116883,18.2608695652174,0.0
8,4,12,10.0251623376623,21.304347826087,0.0
8,4,13,9.28641233766234,21.304347826087,0.0
8,4,14,103.573916666667,48.6956521739131,0.0
8,4,15,76.9267195767196,6.08695652173913,0.0
8,4,16,54.7715694444444,12.1739130434783,0.0
8,4,17,12.4660773809524,12.1739130434783,0.0
8,4,18,12.4660773809524,24.3478260869565,0.0
8,4,19,16.3343472222222,24.3478260869565,0.0
8,4,20,20.1197585403727,24.3478260869565,0.0
8,4,21,25.0316130952381,24.3478260869565,0.0
8,4,22,17.0314206349206,24.3478260869565,0.0
8,4,23,11.5431085714286,30.4347826086957,0.0
8,4,24,21.1112361111111,121.739130434783,0.0
8,4,25,61.3558849206349,121.739130434783,0.0
8,4,26,1.37904824561404,15.2173913043478,0.0
8,4,27,12.6802435064935,15.2173913043478,0.0
8,4,28,21.7394155844156,12.1739130434783,0.0
8,4,29,10.0104383116883,42.6086956521739,0.0
8,4,30,10.0251623376623,365.217391304348,0.0
8,4,31,9.28641233766234,42.6086956521739,0.0
8,4,32,103.573916666667,60.8695652173913,0.0
8,4,33,76.9267195767196,24.3478260869565,0.0
8,5,2,18.4215163043478,40.4347826086957,0.0
8,5,3,23.904496031746,26.9565217391304,0.0
8,5,4,16.4838511904762,53.9130434782609,0.0
8,5,5,11.7316457142857,20.2173913043478,0.0
8,5,6,19.589625,13.4782608695652,0.0
8,5,7,59.4079523809524,67.3913043478261,0.0
8,5,8,1.25007456140351,67.3913043478261,0.0
8,5,9,11.023262987013,13.4782608695652,0.0
8,5,10,20.6830194805195,13.4782608695652,0.0
8,5,11,9.48959415584416,20.2173913043478,0.0
8,5,12,9.78732142857143,23.5869565217391,0.0
8,5,13,8.89103896103896,23.5869565217391,0.0
8,5,14,110.500842592593,53.9130434782609,0.0
8,5,15,85.0509259259259,6.73913043478261,0.0
8,5,16,55.5964166666667,13.4782608695652,0.0
8,5,17,12.2688492063492,13.4782608695652,0.0
8,5,18,12.2688492063492,26.9565217391304,0.0
8,5,19,16.4121488095238,26.9565217391304,0.0
8,5,20,18.4215163043478,26.9565217391304,0.0
8,5,21,23.904496031746,26.9565217391304,0.0
8,5,22,16.4838511904762,26.9565217391304,0.0
8,5,23,11.7316457142857,33.695652173913,0.0
8,5,24,19.589625,134.782608695652,0.0
8,5,25,59.4079523809524,134.782608695652,0.0
8,5,26,1.25007456140351,16.8478260869565,0.0
8,5,27,11.023262987013,16.8478260869565,0.0
8,5,28,20.6830194805195,13.4782608695652,0.0
8,5,29,9.48959415584416,47.1739130434783,0.0
8,5,30,9.78732142857143,404.347826086956,0.0
8,5,31,8.89103896103896,47.1739130434783,0.0
8,5,32,110.500842592593,67.3913043478261,0.0
8,5,33,85.0509259259259,26.9565217391304,0.0
8,6,2,17.7224930124224,39.1304347826087,0.0
8,6,3,23.0195972222222,26.0869565217391,0.0
8,6,4,16.1857301587302,52.1739130434783,0.0
8,6,5,12.3717685714286,19.5652173913043,0.0
8,6,6,19.0565119047619,13.0434782608696,0.0
8,6,7,59.0670396825397,65.2173913043478,0.0
8,6,8,1.06683771929825,65.2173913043478,0.0
8,6,9,10.4820454545455,13.0434782608696,0.0
8,6,10,20.8266558441558,13.0434782608696,0.0
8,6,11,9.47839285714286,19.5652173913043,0.0
8,6,12,9.87358766233766,22.8260869565217,0.0
8,6,13,8.71431818181818,22.8260869565217,0.0
8,6,14,115.009927910053,52.1739130434783,0.0
8,6,15,85.8544973544973,6.52173913043478,0.0
8,6,16,62.2323075396825,13.0434782608696,0.0
8,6,17,12.5221984126984,13.0434782608696,0.0
8,6,18,12.5221984126984,26.0869565217391,0.0
8,6,19,15.8302023809524,26.0869565217391,0.0
8,6,20,17.7224930124224,26.0869565217391,0.0
8,6,21,23.0195972222222,26.0869565217391,0.0
8,6,22,16.1857301587302,26.0869565217391,0.0
8,6,23,12.3717685714286,32.6086956521739,0.0
8,6,24,19.0565119047619,130.434782608696,0.0
8,6,25,59.0670396825397,130.434782608696,0.0
8,6,26,1.06683771929825,16.304347826087,0.0
8,6,27,10.4820454545455,16.304347826087,0.0
8,6,28,20.8266558441558,13.0434782608696,0.0
8,6,29,9.47839285714286,45.6521739130435,0.0
8,6,30,9.87358766233766,391.304347826087,0.0
8,6,31,8.71431818181818,45.6521739130435,0.0
8,6,32,115.009927910053,65.2173913043478,0.0
8,6,33,85.8544973544973,26.0869565217391,0.0
8,7,2,20.6949107142857,41.7391304347826,0.0
8,7,3,23.8793253968254,27.8260869565217,0.0
8,7,4,20.8756865079365,55.6521739130435,0.0
8,7,5,14.8580571428571,20.8695652173913,0.0
8,7,6,18.9292182539683,13.9130434782609,0.0
8,7,7,65.2004107142857,69.5652173913043,0.0
8,7,8,1.24689035087719,69.5652173913043,0.0
8,7,9,12.6433279220779,13.9130434782609,0.0
8,7,10,21.095211038961,13.9130434782609,0.0
8,7,11,10.2486850649351,20.8695652173913,0.0
8,7,12,10.3114772727273,24.3478260869565,0.0
8,7,13,11.0186850649351,24.3478260869565,0.0
8,7,14,121.70855952381,55.6521739130435,0.0
8,7,15,88.693253968254,6.95652173913044,0.0
8,7,16,63.5526111111111,13.9130434782609,0.0
8,7,17,12.7193888888889,13.9130434782609,0.0141088429752066
8,7,18,12.7193888888889,27.8260869565217,0.0
8,7,19,15.7131765873016,27.8260869565217,0.0
8,7,20,20.6949107142857,27.8260869565217,0.0
8,7,21,23.8793253968254,27.8260869565217,0.0
8,7,22,20.8756865079365,27.8260869565217,0.0
8,7,23,14.8580571428571,34.7826086956522,0.0
8,7,24,18.9292182539683,139.130434782609,0.0
8,7,25,65.2004107142857,139.130434782609,0.0
8,7,26,1.24689035087719,17.3913043478261,0.0
8,7,27,12.6433279220779,17.3913043478261,0.0
8,7,28,21.095211038961,13.9130434782609,0.0
8,7,29,10.2486850649351,48.6956521739131,0.0
8,7,30,10.3114772727273,417.391304347826,0.0
8,7,31,11.0186850649351,48.6956521739131,0.0
8,7,32,121.70855952381,69.5652173913043,0.0285704070247934
8,7,33,88.693253968254,27.8260869565217,0.0
8,8,2,20.9953928571429,44.3478260869565,0.0
8,8,3,25.0284384920635,29.5652173913044,0.0
8,8,4,20.9473293650794,59.1304347826087,0.0
8,8,5,16.9744114285714,22.1739130434783,0.0
8,8,6,22.0534345238095,14.7826086956522,0.0
8,8,7,77.3707222222222,73.9130434782609,0.0
8,8,8,1.39443859649123,73.9130434782609,0.0
8,8,9,17.1360551948052,14.7826086956522,0.0
8,8,10,25.0768181818182,14.7826086956522,0.0
8,8,11,12.7983928571429,22.1739130434783,0.0
8,8,12,14.1451461038961,25.8695652173913,0.0
8,8,13,13.0936688311688,25.8695652173913,0.0
8,8,14,128.339704365079,59.1304347826087,0.0
8,8,15,107.510317460317,7.39130434782609,0.0
8,8,16,67.2449444444444,14.7826086956522,0.0
8,8,17,12.8676468253968,14.7826086956522,0.207246033057851
8,8,18,12.8676468253968,29.5652173913044,0.0
8,8,19,15.474623015873,29.5652173913044,0.0
8,8,20,20.9953928571429,29.5652173913044,0.0
8,8,21,25.0284384920635,29.5652173913044,0.0
8,8,22,20.9473293650794,29.5652173913044,0.0
8,8,23,16.9744114285714,36.9565217391304,0.0
8,8,24,22.0534345238095,147.826086956522,0.0
8,8,25,77.3707222222222,147.826086956522,0.0
8,8,26,1.39443859649123,18.4782608695652,0.0
8,8,27,17.1360551948052,18.4782608695652,0.0
8,8,28,25.0768181818182,14.7826086956522,0.0
8,8,29,12.7983928571429,51.7391304347826,0.0
8,8,30,14.1451461038961,443.478260869565,0.0
8,8,31,13.0936688311688,51.7391304347826,0.0
8,8,32,128.339704365079,73.9130434782609,0.419673216942149
8,8,33,107.510317460317,29.5652173913044,0.0
8,9,2,22.1269891304348,46.9565217391304,0.0
8,9,3,25.1176488095238,31.304347826087,0.0
8,9,4,21.1293253968254,62.6086956521739,0.0
8,9,5,18.670695,23.4782608695652,0.0
8,9,6,27.5436567460317,15.6521739130435,0.0
8,9,7,87.9912678571428,78.2608695652174,0.0
8,9,8,1.55639035087719,78.2608695652174,0.0
8,9,9,21.4201298701299,15.6521739130435,0.0
8,9,10,33.7120292207792,15.6521739130435,0.0
8,9,11,18.5524675324675,23.4782608695652,0.0
8,9,12,19.2548214285714,27.3913043478261,0.0
8,9,13,17.5737337662338,27.3913043478261,0.0
8,9,14,132.495578042328,62.6086956521739,0.0
8,9,15,114.60119047619,7.82608695652174,0.0
8,9,16,67.6713194444445,15.6521739130435,0.0
8,9,17,12.7555416666667,15.6521739130435,0.71643479338843
8,9,18,12.7555416666667,31.304347826087,0.0
8,9,19,15.1571726190476,31.304347826087,0.0
8,9,20,22.1269891304348,31.304347826087,0.0
8,9,21,25.1176488095238,31.304347826087,0.0
8,9,22,21.1293253968254,31.304347826087,0.0
8,9,23,18.670695,39.1304347826087,0.0
8,9,24,27.5436567460317,156.521739130435,0.0
8,9,25,87.9912678571428,156.521739130435,0.0
8,9,26,1.55639035087719,19.5652173913043,0.0
8,9,27,21.4201298701299,19.5652173913043,0.0
8,9,28,33.7120292207792,15.6521739130435,0.0
8,9,29,18.5524675324675,54.7826086956522,0.0
8,9,30,19.2548214285714,469.565217391304,0.0
8,9,31,17.5737337662338,54.7826086956522,0.0
8,9,32,132.495578042328,78.2608695652174,1.45078045661157
8,9,33,114.60119047619,31.304347826087,0.0
8,10,2,26.9196451863354,49.5652173913043,0.0
8,10,3,29.2670555555556,33.0434782608696,0.0
8,10,4,26.5408432539683,66.0869565217391,0.0
8,10,5,21.4983642857143,24.7826086956522,0.0
8,10,6,36.2468551587302,16.5217391304348,0.0
8,10,7,98.0116785714286,82.6086956521739,0.0
8,10,8,1.8735350877193,82.6086956521739,0.0
8,10,9,24.3342045454545,16.5217391304348,0.0
8,10,10,38.1456980519481,16.5217391304348,0.0
8,10,11,21.3841883116883,24.7826086956522,0.0
8,10,12,24.324512987013,28.9130434782609,0.0
8,10,13,21.2630357142857,28.9130434782609,0.0
8,10,14,135.855353174603,66.0869565217391,0.0
8,10,15,117.84126984127,8.26086956521739,0.0
8,10,16,67.8308392857143,16.5217391304348,0.0
8,10,17,13.2395932539683,16.5217391304348,1.42716925619835
8,10,18,13.2395932539683,33.0434782608696,0.0
8,10,19,17.8365198412698,33.0434782608696,0.0
8,10,20,26.9196451863354,33.0434782608696,0.0
8,10,21,29.2670555555556,33.0434782608696,0.0
8,10,22,26.5408432539683,33.0434782608696,0.0
8,10,23,21.4983642857143,41.304347826087,0.0
8,10,24,36.2468551587302,165.217391304348,0.0
8,10,25,98.0116785714286,165.217391304348,0.0
8,10,26,1.8735350877193,20.6521739130435,0.0
8,10,27,24.3342045454545,20.6521739130435,0.0
8,10,28,38.1456980519481,16.5217391304348,0.0
8,10,29,21.3841883116883,57.8260869565218,0.0
8,10,30,24.324512987013,495.652173913043,0.0
8,10,31,21.2630357142857,57.8260869565218,0.0
8,10,32,135.855353174603,82.6086956521739,2.89001774380165
8,10,33,117.84126984127,33.0434782608696,0.0
8,11,2,31.9914852484472,52.1739130434783,0.0
8,11,3,35.9131507936508,34.7826086956522,0.0
8,11,4,30.777371031746,69.5652173913043,0.0
8,11,5,24.7152321428571,26.0869565217391,0.0
8,11,6,46.3882599206349,17.3913043478261,0.0
8,11,7,119.398200396825,86.9565217391304,0.0
8,11,8,2.61062280701754,86.9565217391304,0.0
8,11,9,27.0816883116883,17.3913043478261,0.0
8,11,10,40.1799350649351,17.3913043478261,0.0
8,11,11,22.7243506493507,26.0869565217391,0.0
8,11,12,28.4832142857143,30.4347826086957,0.0
8,11,13,21.9892532467533,30.4347826086957,0.0
8,11,14,139.292636904762,69.5652173913043,0.0
8,11,15,119.548412698413,8.69565217391304,0.0
8,11,16,67.9974722222222,17.3913043478261,0.0
8,11,17,12.7854087301587,17.3913043478261,2.08478743801653
8,11,18,12.7854087301587,34.7826086956522,0.0
8,11,19,26.1894682539683,34.7826086956522,0.0
8,11,20,31.9914852484472,34.7826086956522,0.0
8,11,21,35.9131507936508,34.7826086956522,0.0
8,11,22,30.777371031746,34.7826086956522,0.0
8,11,23,24.7152321428571,43.4782608695652,0.0
8,11,24,46.3882599206349,173.913043478261,0.0
8,11,25,119.398200396825,173.913043478261,0.0
8,11,26,2.61062280701754,21.7391304347826,0.0
8,11,27,27.0816883116883,21.7391304347826,0.0
8,11,28,40.1799350649351,17.3913043478261,0.0
8,11,29,22.7243506493507,60.8695652173913,0.0
8,11,30,28.4832142857143,521.739130434783,0.0
8,11,31,21.9892532467533,60.8695652173913,0.0
8,11,32,139.292636904762,86.9565217391304,4.22169456198347
8,11,33,119.548412698413,34.7826086956522,0.0
8,12,2,38.777399068323,53.4782608695652,0.0
8,12,3,40.7525892857143,35.6521739130435,0.0
8,12,4,37.2604940476191,71.3043478260869,0.0
8,12,5,29.1207857142857,26.7391304347826,0.0
8,12,6,53.4574424603175,17.8260869565217,0.0
8,12,7,131.24878968254,89.1304347826087,0.0
8,12,8,3.24655701754386,89.1304347826087,0.0
8,12,9,32.4638311688312,17.8260869565217,0.0
8,12,10,43.9453733766234,17.8260869565217,0.0
8,12,11,23.7145454545455,26.7391304347826,0.0
8,12,12,33.4733928571429,31.195652173913,0.0
8,12,13,20.7739285714286,31.195652173913,0.0
8,12,14,137.316066137566,71.3043478260869,0.0
8,12,15,118.199470899471,8.91304347826087,0.0
8,12,16,68.9647420634921,17.8260869565217,0.0
8,12,17,13.0533829365079,17.8260869565217,2.54040214876033
8,12,18,13.0533829365079,35.6521739130435,0.0
8,12,19,24.9955793650794,35.6521739130435,0.0
8,12,20,38.777399068323,35.6521739130435,0.0
8,12,21,40.7525892857143,35.6521739130435,0.0
8,12,22,37.2604940476191,35.6521739130435,0.0
8,12,23,29.1207857142857,44.5652173913043,0.0
8,12,24,53.4574424603175,178.260869565217,0.0
8,12,25,131.24878968254,178.260869565217,0.0
8,12,26,3.24655701754386,22.2826086956522,0.0
8,12,27,32.4638311688312,22.2826086956522,0.0
8,12,28,43.9453733766234,17.8260869565217,0.0
8,12,29,23.7145454545455,62.3913043478261,0.0
8,12,30,33.4733928571429,534.782608695652,0.0
8,12,31,20.7739285714286,62.3913043478261,0.0
8,12,32,137.316066137566,89.1304347826087,5.14431435123967
8,12,33,118.199470899471,35.6521739130435,0.0
8,13,2,44.9321156832298,54.7826086956522,0.0
8,13,3,45.036001984127,36.5217391304348,0.0
8,13,4,43.8189603174603,73.0434782608696,0.0
8,13,5,30.1584728571429,27.3913043478261,0.0
8,13,6,63.7645456349206,18.2608695652174,0.0
8,13,7,140.14598015873,91.304347826087,0.0
8,13,8,3.35594298245614,91.304347826087,0.0
8,13,9,33.8631493506494,18.2608695652174,0.0
8,13,10,46.3243344155844,18.2608695652174,0.0
8,13,11,26.3737175324675,27.3913043478261,0.0
8,13,12,33.6024188311688,31.9565217391304,0.0
8,13,13,24.7905032467532,31.9565217391304,0.0
8,13,14,135.50005952381,73.0434782608696,0.0
8,13,15,116.912566137566,9.1304347826087,0.0
8,13,16,70.4711428571429,18.2608695652174,0.0
8,13,17,13.3889821428571,18.2608695652174,2.96922165289256
8,13,18,13.3889821428571,36.5217391304348,0.0
8,13,19,26.0380892857143,36.5217391304348,0.0
8,13,20,44.9321156832298,36.5217391304348,0.0
8,13,21,45.036001984127,36.5217391304348,0.0
8,13,22,43.8189603174603,36.5217391304348,0.0
8,13,23,30.1584728571429,45.6521739130435,0.0
8,13,24,63.7645456349206,182.608695652174,0.0
8,13,25,140.14598015873,182.608695652174,0.0
8,13,26,3.35594298245614,22.8260869565217,0.0
8,13,27,33.8631493506494,22.8260869565217,0.0
8,13,28,46.3243344155844,18.2608695652174,0.0
